"propertyCode","thumbnail","propertyType","operation","price","size","priceByArea","rooms","bathrooms","floor","exterior","hasLift","parkingSpace.hasParkingSpace","address","municipality","province","url","description","contactInfo.commercialName","contactInfo.contactName","contactInfo.phone1.phoneNumber"
"34511166","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/36/75/5e/297066903.jpg","flat","sale","350000","107","3271","2","2","bj",,"true","true","estrada Comandante Camacho de Freitas, 115","Santo António","Madeira (Ilha)","https://www.idealista.pt/imovel/34511166/","**Apartamento T2 à Venda no Funchal - Fantástica Oportunidade! ** Descobre este espaçoso apartamento T2, localizado numa das zonas mais procuradas do Funchal. Com 107 m² de área bruta e 85 m² úteis, este imóvel é ideal para quem procura conforto e qualidade de vida. As áreas generosas proporcionam um ambiente acolhedor, perfeito para desfrutar com a família e amigos. A ampla varanda a nascente oferece uma vista deslumbrante sobre o mar, tornando cada momento especial. Situado num rés do chão com elevador, este apartamento combina a proximidade ao centro da cidade com a serenidade de uma zona calma e solarenga. Os dois quartos são equipados com armários embutidos, garantindo espaço de arrumação. Com duas casas de banho, a funcionalidade é uma prioridade neste lar. O logradouro é o local ideal para relaxar e aproveitar o sol. Além disso, o imóvel conta com um lugar de garagem incluído no preço, facilitando ainda mais o dia a dia. Construído em 2002 e em bom estado, este apartamento é uma excelente oportunidade para quem deseja investir na sua qualidade de vida. Não perca a chance de viver num lugar onde o equilíbrio entre tranquilidade e acessibilidade é perfeito! Agende já a sua visita e venha conhecer o seu novo lar!","ERA Madeira Garajau","ERA Madeira","291095441"
"34507564","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/00/0b/d9/299729781.jpg","chalet","sale","320000","187","1711","3","1",,,,,"Ribeira Brava","Ribeira Brava","Madeira (Ilha)","https://www.idealista.pt/imovel/34507564/","Descubra esta encantadora casa antiga localizada em Ribeira Brava, na Ilha da Madeira. Preço negociável. Com uma área generosa, esta propriedade oferece um espaço acolhedor e luminoso, ideal para quem procura um lar tranquilo e bem localizado. A casa dispõe de 3 quartos, uma casa de banho partilhada, uma cozinha e um salão perfeito para momentos em família. Desfrute do seu próprio jardim e terraço, onde pode relaxar e aproveitar o sol. Situada numa zona calma, esta propriedade está perto de várias comodidades, tornando-a ideal para quem valoriza a conveniência. Não perca a oportunidade de adquirir esta casa sem cadeias. Contacte-nos hoje para agendar uma visita e descobrir o seu novo lar em Ribeira Brava!","CENTURY 21 Garden","Luís","291095487"
"34500126","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/e1/70/26/296631675.jpg","flat","sale","298000","116","2569","3","2","2",,"true","true","ER204, 29","Caniço","Madeira (Ilha)","https://www.idealista.pt/imovel/34500126/","Apartamento T3 na Cancela – Conforto e Proximidade a Serviços Este espaçoso apartamento T3 está localizado na prestigiada zona da Cancela, no Caniço, concelho de Santa Cruz, uma área muito procurada pela sua excelente acessibilidade e proximidade a comércio e serviços. A localização estratégica permite-lhe viver num ambiente calmo, mas a poucos minutos de tudo o que necessita para o seu dia a dia. Nas imediações encontrará padarias, frutarias, supermercados, restaurantes, cafés e outros serviços essenciais, beneficiando ainda de paragem de autocarros nas proximidades e de um acesso muito rápido à via rápida, o que facilita deslocações para o Funchal ou para outras zonas da ilha. Esta combinação de conveniência e qualidade de vida torna o imóvel uma opção atrativa tanto para habitação própria como para investimento O apartamento apresenta uma distribuição muito funcional e bem pensada, ideal para famílias que valorizam conforto e praticidade. Conta com três quartos de boas dimensões, que oferecem múltiplas possibilidades de utilização, desde quartos familiares até espaços de escritório ou lazer. Dispõe ainda de duas casas de banho, garantindo maior conforto e fluidez na rotina diária. A sala é ampla e luminosa, proporcionando um ambiente acolhedor e convidativo para momentos de convívio e descanso. A cozinha, acompanhada de lavandaria, destaca-se pela organização e praticidade, permitindo uma gestão eficiente do espaço e das tarefas domésticas Graças à sua excelente exposição solar, o apartamento recebe luz natural ao longo do dia, criando ambientes mais agradáveis e energeticamente eficientes. O imóvel inclui ainda um lugar de garagem, um fator muito valorizado nesta zona, garantindo segurança e comodidade para o seu veículo. Esta característica acrescenta valor ao apartamento e aumenta a sua atratividade para quem procura um lar completo e bem localizado. Se procura um imóvel que combine funcionalidade, conforto e uma localização estratégica, este T3 na Cancela é a escolha ideal. Seja para viver ou para investir, encontrará aqui um apartamento pronto a responder às exigências do quotidiano, oferecendo qualidade de vida, acessibilidade e proximidade a tudo o que é importante. Contacte-nos já para mais informações ou para agendar a sua visita e descubra pessoalmente todo o potencial deste excelente apartamento.","Century 21 Prestige","Century21","291095538"
"34497967","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/1a/7d/13/296544737.jpg","chalet","sale","297000","75","3960","2","2",,,,,"Monte","Monte","Madeira (Ilha)","https://www.idealista.pt/imovel/34497967/","Descubra esta encantadora casa de 2 quartos situada no Funchal, na deslumbrante Ilha da Madeira. Com uma área de 62.2m², esta propriedade oferece um espaço acolhedor e funcional, ideal para quem procura um lar ou um investimento na região. A sua localização privilegiada e o ambiente tranquilo tornam-na uma excelente escolha para viver ou passar férias. A casa apresenta um layout prático, com dois quartos bem iluminados, uma casa de banho e uma sala de estar que convida ao convívio. Os espaços são bem distribuídos, proporcionando conforto e funcionalidade. Embora seja uma propriedade usada mas totalmente renovada, o seu charme e potencial são inegáveis, permitindo que personalize ao seu gosto. Situada no Funchal, esta casa beneficia de uma localização central, próxima de serviços, comércio e das belezas naturais da Madeira. Aproveite a oportunidade de viver num dos destinos mais procurados do mundo. Não perca tempo, agende a sua visita e venha conhecer o seu novo lar na Ilha da Madeira! Somos intermediários de crédito devidamente registrados no Banco de Portugal - Registo nº 6917. Estando habilitados a oferecer as melhores condições de crédito habitação.","CENTURY 21 Garden","Sidónio","291095487"
"33600397",,"flat","sale","300000","89","3371","2","2","1",,"true","true","rua Bartolomeu Perestrelo, 59","Caniço","Madeira (Ilha)","https://www.idealista.pt/imovel/33600397/",,,"Yuriy","967729705"
"34464981","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/15/c1/69/295192875.jpg","chalet","sale","285000","104","2740","3","2",,,,"true","Camacha","Camacha","Madeira (Ilha)","https://www.idealista.pt/imovel/34464981/","Confortável moradia de dois andares, composta por 3 quartos (uma suite), um escritório, sala de estar e jantar, cozinha, 2 WC, arrecadação, garagem para duas viaturas, fica inserida num lote com 500 metros, numa zona muito tranquila e rodeada pela natureza. NÃO DISPÕE DE LICENÇA DE UTILIZAÇÃO (não sendo possível financiamento bancário).","KasaSelect Imóveis Madeira Real Estate","KasaSelect Imóveis Madeira Real Estate","291095530"
"34428695","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/55/97/2b/293758927.jpg","chalet","sale","330000","182","1813","3","1",,,,"true","estrada da Longueira, 208","Tabua","Madeira (Ilha)","https://www.idealista.pt/imovel/34428695/","**Moradia Isolada V3 à Venda no Campanário, Ribeira Brava** Descobre esta encantadora moradia isolada V3, localizada na tranquila zona do Campanário, em Ribeira Brava. Com uma excelente exposição solar, esta casa proporciona um ambiente acolhedor e luminoso, perfeito para quem valoriza conforto e privacidade. Com 182 m² de área bruta e 150 m² úteis, a moradia conta com três quartos espaçosos, uma casa de banho, um terraço e uma varanda ideal para desfrutar do ar livre. Inserida num lote de 1.260 m², a propriedade está rodeada de belos espaços verdes, oferecendo um refúgio perfeito da agitação do dia a dia. Embora necessite de algumas obras de recuperação, o potencial é imenso para transformar este espaço numa verdadeira casa dos sonhos. Com a orientação sul, aproveita ao máximo a luz natural durante todo o dia.  Além disso, dispõe de garagem e uma arrecadação para maior comodidade. Não percas a oportunidade de adquirir esta moradia única que combina tranquilidade e potencial. Agende já a tua visita!","ERA Madeira Garajau","ERA Madeira","291095441"
"34424361","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/74/43/0f/293583678.jpg","chalet","sale","280000","440","636","3","1",,,,,"São Jorge","São Jorge","Madeira (Ilha)","https://www.idealista.pt/imovel/34424361/","Moradia T3 para venda, localizada à beira de estrada no Lombo do Cunha, centro de São Jorge, a 2 minutos da Via Expresso. Requer obras de renovação. Está inserida num terreno com área total de 1670m2, com duas frentes de estrada. Composta por 3 quartos, duas salas, cozinha com forno de pedra, casa-de-banho, um pequeno quarto de trabalho. Garagem com 60m2. Logradouro com churrasqueira, poço de rega e um lagar tradicional de fuso. Perto de farmácia, supermercado, restaurante, igreja, café e serviços.   Boa exposição solar e vista mar. ❗Este imóvel não é elegível para financiamento bancário, uma vez que não tem licença de utilização, sendo nesse caso uma venda possível ao abrigo do SIMPLEX Habitação 2024, introduzido pelo Decreto-Lei n. º 10/2024 ❗  Segundo o PDM de Santana, está em ""Espaços residenciais de densidade 2"".   a) Índice máximo de utilização do solo: 1; b) Índice máximo de impermeabilização do solo: 60%; c) Altura máxima da edificação: i. Edifícios de habitação unifamiliar: 9m; ii. Restantes edificações: 12m; d) Altura máxima da fachada: i. Edifícios de habitação unifamiliar: 7m; ii. Restantes edificações: 10m; e) Afastamentos laterais: metade da altura da fachada, com o mínimo de 3m; f) Afastamentos de tardoz: i. Edifícios de habitação unifamiliar: mínimo de 3m; ii. Restantes edificações: metade da altura da fachada, com o mínimo de 6m; g) Afastamento mínimo ao eixo da via: 6m, sem prejuízo do disposto na legislação em vigor. Certificado energético: F Não existe ficha técnica de habitação pelo que não é possível indicar a área útil. Imagens com contorno são meramente ilustrativas.  .","RE/MAX Elite","RE/MAX Elite","218740103"
"33755270","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/40/b1/49/293310753.jpg","chalet","sale","325000","138","2355","2","2",,,,,"caminho Do Lombo Brasil","Calheta","Madeira (Ilha)","https://www.idealista.pt/imovel/33755270/","Venha conhecer esta bela moradia unifamiliar com um toque de estilo tradicional madeirense, localizada na freguesia e concelho da Calheta, que sofreu recentemente obras de reconstrução. O imóvel dispõe de 6 divisões totais, sendo que no rés do chão podemos encontrar sala de estar open space com cozinha e uma casa de banho social e no piso superior uma casa de banho e dois quartos de dormir, sendo um deles em suíte, ambos com acesso a uma varanda ampla comum, com vista para o oceano. Importa salientar que, o imóvel dispõe de lugar de estacionamento privado descoberto e inclui ainda uma área de terreno de 517 metros quadrados.  Esta propriedade promete proporcionar-lhe o privilégio da conveniência, graças à sua proximidade do centro da vila da Calheta, encontrando-se a 1 minuto da vila, local onde podemos encontrar uma série de comodidades, tais como centro de saúde e urgências, bancos, bomba de gasolina, polícia, segurança social, minimercado, conservatória, correios, multibanco e praia. Não perca a oportunidade de conhecer este imóvel e agende uma visita sem qualquer compromisso. Aguardamos por si.","Luiztro Property","Luiztro","291095511"
"34416384","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/8d/fc/4d/298574604.jpg","chalet","sale","280000","605","463","3","1",,,,,"Seixal","Seixal","Madeira (Ilha)","https://www.idealista.pt/imovel/34416384/","À procura de um refúgio autêntico na Ilha da Madeira? Esta é a oportunidade perfeita! Moradia tradicional em pedra, para recuperar ao seu gosto, com terreno envolvente. Localizada no Seixal – um dos segredos mais bem guardados da ilha – a apenas 2 minutos a pé das piscinas naturais, restaurantes, promenade e de maravilhosos trilhos de levada. Ideal para casa de férias, investimento turístico ou projeto pessoal em contacto com a natureza.  Construção em pedra  Zona tranquila e segura  Terreno com potencial para jardim, horta ou ampliação  Próximo de mar, serra e levadas Aproveite o melhor da Madeira: natureza, autenticidade e tranquilidade. Fazemos com que o processo seja executado com segurança e com toda a comodidade.  Procuramos a excelência de serviço na promoção e acompanhamento dos nossos clientes e dos seus imóveis. Somos intermediários de crédito, certificados pelo Banco de Portugal. Sonhe, idealize e fale connosco! CENTURY21 Garden, pela sua casa!","CENTURY 21 Garden","Cristina","291095487"
"33272309","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/f7/66/2f/292814535.jpg","chalet","sale","310000","65","4769","3","1",,,,"true","Caniço","Caniço","Madeira (Ilha)","https://www.idealista.pt/imovel/33272309/","Moradia tradicional Madeirense T3 na Azenha, Caniço! Esta moradia encontra-se inserida num terreno de 700m2 com uma excelente exposição solar e uma vista mar e Ilhas Desertas! Este imóvel tem imenso potencial, necessitando de uma atualização de forma a modernizar e melhorar o conforto. Tem a possibilidade de fazer uma excelente área social com jardim, piscina e churrascaria mesmo em frente a casa, tendo bastante privacidade! Não perca esta oportunidade! Aposte na Casa Certa! CASAS & TETO - Mediação Imobiliária, Lda. Somos intermediários de crédito certificados e ajudamos-lhe a encontrar as melhores soluções do mercado! Aproveite este serviço gratuito que temos para lhe oferecer; ""A informação disponibilizada, embora precisa é meramente informativa, pelo que não pode ser considerada vinculativa, e poderá ser sujeita a alterações. "".","Casas & Teto","CASAS E TETO","291095477"
"34403206","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/ab/4c/04/292758727.jpg","chalet","sale","305000","269","1134","3","1",,,,"true","rua Santo António, 9230","Santana","Madeira (Ilha)","https://www.idealista.pt/imovel/34403206/","O imóvel tem no piso superior 3 quartos de dormir, sala de estar, uma casa de banho e cozinha com escada interior que dá acesso a um grande salão e garagem para 4 carros.  Na rua tem ainda mais um lugar de estacionamento e com a possibilidade de abrir um muro que daria acesso a pelo menos mais um lugar de estacionamento.  Na lateral da casa tem ainda uma loja de arrumos que daria uma ótima área para churrasqueira.",,"Mario De Figueiredo","7700339875"
"34368197","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/5f/9d/a4/291301341.jpg","chalet","sale","325000","165","1970","2","1",,,,,"caminho da Nazaré, 9","São Martinho","Madeira (Ilha)","https://www.idealista.pt/imovel/34368197/","Situada numa zona privilegiada, a apenas 5 minutos do centro da cidade, esta moradia em pedra oferece um enorme potencial de reabilitação. Com vistas panorâmicas sobre o mar, acesso direto para viatura e espaço disponível para construção de garagem, esta propriedade é ideal tanto para investimento como para habitação própria. A combinação entre a localização estratégica, a autenticidade da construção em pedra e a possibilidade de personalização fazem desta moradia uma oportunidade imperdível para quem procura tranquilidade sem abdicar da proximidade à cidade. Não perca esta oportunidade de transformar este imóvel num espaço único com vista mar! ___________________________________________________________________________________________________________________________ A informação disponibilizada, embora precisa é meramente informativa, pelo que não pode ser considerada vinculativa, e poderá ser sujeita a alterações.  Categoria Energética: Isento  ref: HH_2569MD25.","HiHome","HiHome","218744330"
"34332546","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/e8/34/bb/289753613.jpg","chalet","sale","350000","90","3889","2","2",,,,,"caminho das Preces","Câmara de Lobos","Madeira (Ilha)","https://www.idealista.pt/imovel/34332546/","Charmosa Moradia com Vista Panorâmica em Câmara de Lobos Entre o azul do Atlântico e o verde vibrante das encostas madeirenses, encontra-se esta encantadora moradia rústica um refúgio elevado com alma e carácter. Situada numa zona urbana discreta, mas imersa na atmosfera do campo, esta propriedade conjuga na perfeição a tranquilidade bucólica com a comodidade citadina. A sua posição dominante oferece um deslumbrante horizonte a 360º, onde se destacam as pitorescas paisagens de Câmara de Lobos, os socalcos cultivados e o imponente Cabo Girão, guardião natural da costa sul da Madeira. A exposição solar plena banha a casa de luz ao longo do dia, criando um ambiente acolhedor em todas as estações. Características principais da propriedade: Terreno com 1.458m², repartido por 3 matrizes urb, com potencial construtivo adicional. Casa T2 com 90m² de área bruta construída, em bom estado, com Certificação Energética 'D'. Acessos facilitados: confina diretamente com o Caminho das Preces, proporcionando rápida ligação ao centro de Câmara de Lobos. Privacidade total, rodeada por um cenário bucólico que evoca o encanto das tradicionais quintas rústicas madeirenses. Terraços agrícolas cuidados, com bananeiras, horta e muros de pedra basáltica que acentuam o carácter autêntico da propriedade. Topografia plana na área junto à via pública de acesso que facilita a expansão da área construída. Potencial de Investimento & Desenvolvimento: Local ideal para um pequeno projeto turístico sustentável, como bungalows integrados na paisagem ou a construção de uma segunda moradia. Possibilidade de um investimento faseado: iniciar com a renovação da cozinha e das casas de banho; reorganização espacial do 1º piso, podendo seguir-se a ampliação da área envolvente através do nivelamento do piso ao lado do logradouro ou para permitir uma entrada direta para a área de terreno agora usada como horta e pomar. Viabilidade de desanexar parte do terreno, mantendo sempre o acesso direto à via pública. Se procuras um lugar onde a natureza se alia à proximidade urbana, esta propriedade oferece o melhor dos dois mundos: o ritmo tranquilo da terra com a conveniência da cidade ao alcance de um passo. Vem descobrir esta quintinha rústica madeirense cheia de alma e potencial. Marca a tua visita e deixa-te encantar!  Categoria Energética: D  ref: S9/25.","Drummond Realty Consultants","Luís","291092708"
"34299976","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/19/36/12/288471008.jpg","chalet","sale","260000","201","1294","2","1",,,,,"estrada do Aeroporto","Caniço","Madeira (Ilha)","https://www.idealista.pt/imovel/34299976/","Imagine viver em uma propriedade encantadora de 1.130 metros quadrados, localizada na charmosa zona de Mãe de Deus. Este espaço oferece uma acolhedora moradia T2, além de um anexo para recuperar, perfeito para quem busca personalizar e criar o seu próprio refúgio. Com uma vista privilegiada para o mar, cada canto desta propriedade revela o seu encanto único, refletindo a essência da tranquilidade e da beleza da natureza ao seu redor. A casa possui uma atmosfera acolhedora, ideal para quem valoriza aconchego e exposição solar durante todo o dia, desde o amanhecer até o entardecer. Além disso, o amplo jardim envolvente é perfeito para quem deseja cultivar seus próprios alimentos, promovendo uma agricultura biológica e sustentável. Na região, pode encontrar serviços essenciais ao seu redor, garantindo praticidade e comodidade no seu dia a dia. Não deixe passar essa oportunidade de transformar seu sonho em realidade! A vida é feita de momentos e escolhas. Esta pode ser a sua oportunidade de criar uma nova história, cercado pela beleza da natureza e pelo conforto de um lar feito especialmente para si. Não espere mais — ligue agora e dê o primeiro passo rumo ao seu sonho de viver bem, com qualidade, paz e harmonia com o seu ambiente. Seu novo capítulo começa aqui!","Doutor Imobiliaria","Doutor","291095611"
"33854839","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/61/43/5d/288927904.jpg","chalet","sale","350000","196","1786","3","2",,,,"true","caminho Lombo das Laranjeiras","Calheta","Madeira (Ilha)","https://www.idealista.pt/imovel/33854839/","Moradia Geminada a 10 Minutos da Praia da Calheta Descobre o teu novo lar nesta moradia geminada térrea situada numa  localização privilegiada, apenas a 10 minutos da pitoresca praia da Calheta. Com uma orientação a sul e oeste, esta casa tem luz natural, criando um ambiente acolhedor e confortável.  esta moradia térrea oferece três quartos e dois banheiros, A sala é ideal para momentos de convívio, a cozinha possui áreas generosas. No exterior, desfruta de um logradouro amplo, Além disso, a propriedade inclui uma garagem e uma arrecadação com banheiro, na parte inferior da moradia com lojas adicionais proporcionando espaço extra para armazenamento.  Com acesso fácil a transporte público a apenas 2 minutos e proximidade de todos os serviços essenciais, esta moradia é a escolha perfeita para quem procura conforto e conveniência. Não percas esta oportunidade.  venha conhecer o seu novo lar!","Figura Efectiva ","Figura Efectiva ","291095607"
"33971886","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/2d/d9/49/304123626.jpg","flat","sale","274000","113","2425","2","2","bj",,"false",,"Santa Cruz","Santa Cruz","Madeira (Ilha)","https://www.idealista.pt/imovel/33971886/","Venda de Apartamento em Rua São Sebastião. Apartamento de tipologia T2 com uma área total de 97 metros quadrados, situado em Santa Cruz, Funchal, Ilha da Madeira. Zona com boas acessibilidades, com proximidade às principais estradas. O imóvel está localizado em zona residencial calma, situado no rés do chão.  Não perca esta oportunidade! Aposte na Casa Certa! CASAS & TETO - Mediação Imobiliária, Lda. Somos intermediários de crédito certificados e ajudamos-lhe a encontrar as melhores soluções do mercado! Aproveite este serviço gratuito que temos para lhe oferecer; ""A informação disponibilizada, embora precisa é meramente informativa, pelo que não pode ser considerada vinculativa, e poderá ser sujeita a alterações. "".","Casas & Teto","CASAS E TETO","291095477"
"34247962",,"chalet","sale","289000","400","723","2","2",,,,"true","estrada da Corujeira, 75","Monte","Madeira (Ilha)","https://www.idealista.pt/imovel/34247962/","Segue para venda esta linda moradia com vista para o mar e funchal.",,"pedro jose",
"34242343","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/86/13/c4/286219871.jpg","chalet","sale","340000","237","1435","2","2",,,,"true","travessa dos Três Paus s/n","Santo António","Madeira (Ilha)","https://www.idealista.pt/imovel/34242343/","Moradia localizada no Caminho dos Três Paus, Santo António. Composta por dois pisos, esta propriedade apresenta uma distribuição funcional e acolhedora. No piso térreo (piso 0), encontra-se a zona social, uma cozinha funcional e bem equipada, uma casa de banho completa e um agradável espaço exterior, ideal para momentos de convívio, como churrascos em família. No piso superior (piso 1), dispõe de dois quartos confortáveis, mais uma divisão adicional que pode ser utilizada como escritório, closet ou quarto extra, sendo um dos quartos em suíte, garantindo maior privacidade e comodidade. A casa está orientada a poente, beneficiando de excelente exposição solar ao longo da tarde, o que contribui para um ambiente interior luminoso e agradável. Conta ainda com um pequeno jardim, perfeito para cultivar ervas aromáticas, flores ou simplesmente criar um recanto relaxante ao ar livre. No exterior, a propriedade oferece estacionamento privado com espaço para viaturas, sendo possível ainda ampliar esta área, se necessário. Localizada numa zona residencial tranquila, com bons acessos e proximidade a serviços, escolas e transportes, esta moradia representa uma excelente oportunidade para quem procura viver com conforto, funcionalidade e qualidade de vida.","ERA Funchal Forum","ERA","291095658"
"34224383","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/95/f0/0d/288866880.jpg","chalet","sale","300000","75","4000","3","0",,,,,"Virtudes - Barreiros","São Martinho","Madeira (Ilha)","https://www.idealista.pt/imovel/34224383/","Mais do que uma ruína. Mais do que um terreno. Uma oportunidade única. No coração de São Martinho, Funchal, este conjunto de antigas casas com história, inserido num lote generoso de 2.400m², oferece um potencial incrível para projeto habitacional ou turismo/alojamento local.  Destaques:  Vista deslumbrante sobre o oceano  Zona sossegada e ao mesmo tempo central  Perto de tudo: igreja, supermercado, café, restaurante, escola, centro de saúde, ginásio, shopping e transportes públicos  Um terreno com alma, pronto para ser transformado no seu próximo grande investimento.. . ou no lar dos seus sonhos.  Localização privilegiada na Madeira, uma ilha cada vez mais valorizada a nível nacional e internacional.  Quer saber mais ou visitar o local? Entre em contacto comigo, este é daqueles imóveis que não aparecem duas vezes!","DS Imobiliária - Funchal","DS Imobiliária - Funchal","291095587"
"34223601","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/af/aa/86/285472028.jpg","chalet","sale","300000","128","2344","3","2",,,,,"estrada Municipal do Jogo da Bola","São Jorge","Madeira (Ilha)","https://www.idealista.pt/imovel/34223601/","�� Venda de Prédio Misto com 7070m² em São Jorge, Santana� VÍDEO: � LOCALIZAÇÃO: Estrada do Jogo da Bola, São Jorge, Santana� GoogleMaps: ✔️ Boa acessibilidade✔️ Zona rural aprazível✔️ Viabilidade ConstrutivaDevido à sua classificação maioritária em ""Espaços Residenciais de Densidade 1"", garante viabilidade construtiva de acordo com o Plano Diretor Municipal (PDM) de Santana. Atualmente possui um edifício em ruína com 64 m² de área de implantação que se desenvolve em dois pisos, sendo a área bruta de construção de 128 m². De acordo com o Regime de Uso e Ocupação do PDM são permitidas: ✔️ Obras de conservação, reconstrução, alteração e/ou ampliação de edifícios existentes; ✔️ Novas construções destinadas a habitação, comércio e serviços; ✔️ A construção de edifícios de habitação unifamiliar isolados, geminados ou em banda, e a construção de edifícios de habitação multifamiliar. Parâmetros de edificabilidade: a) Índice máximo de utilização do solo: 0,6; b) Índice máximo de impermeabilização do solo: 50%; c) Altura máxima da edificação: i. Edifícios de habitação unifamiliar: 9m; ii. Restantes edificações: 12m; d) Altura máxima da fachada: i. Edifícios de habitação unifamiliar: 7m; ii. Restantes edificações: 10m; e) Afastamentos laterais: metade da altura da fachada, com o mínimo de 3m; f) Afastamentos de tardoz: i. Edifícios de habitação unifamiliar: mínimo de 3m; ii. Restantes edificações: metade da altura da fachada, com o mínimo de 6m; g) Afastamento mínimo ao eixo da via: 6m, ou consoante as edificações adjacentes ou a envolvente dominante, sem prejuízo do disposto na legislação em vigor.","RE/MAX Elite","RE/MAX Elite","218740103"
"34185830","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/62/3a/26/283953409.jpg","chalet","sale","347000","134","2590","3","2",,,,,"Vereda Caminho Velho","Estreito da Calheta","Madeira (Ilha)","https://www.idealista.pt/imovel/34185830/","� Moradia T3 – Estreito da Calheta, 347 000,00 € ��� Localização: Estreito da Calheta� Altitude: 440m acima do nível do mar�️ 3 Quartos | � 1 Casa de Banho + 1 WC | � Necessita de Algumas Obras �️ Agendar uma Visita: Localizada numa zona tranquila do Estreito da Calheta, esta moradia isolada oferece uma vista deslumbrante sobre o oceano Atlântico e a serra. A 440 metros de altitude, beneficia de excelente exposição solar e contacto direto com a natureza, tornando-se ideal para quem procura paz e serenidade. A casa dispõe de 3 quartos, 1 casa de banho e 1 WC, apresentando-se como uma opção versátil para habitação própria, casa de férias ou investimento em Alojamento Local. A cozinha está por finalizar e algumas melhorias são recomendadas, mas a estrutura sólida oferece grande potencial de valorização. � No exterior, conta com um generoso espaço de jardim, perfeito para quem valoriza um estilo de vida sustentável ou deseja criar um refúgio em plena natureza. � Nota Importante: A moradia não tem acesso direto por estrada, garantindo maior privacidade, mas será necessário considerar soluções alternativas de acesso.   ⚠️ Nota: O imóvel não dispõe de ficha técnica, pelo que não é possível comunicar a área útil. � Fotos com contorno são meramente ilustrativas.    .","RE/MAX Elite","RE/MAX Elite","218740103"
"34156339","https://img4.idealista.pt/blur/WEB_DETAIL_TOP-XL-P/0/id.pro.pt.image.master/ff/39/69/282726034.jpg","chalet","sale","260000","224","1161","2","2",,,,"true","caminho da Furna","São Vicente","Madeira (Ilha)","https://www.idealista.pt/imovel/34156339/","Moradia ideal para si, em São Vicente. Localização: Situada na pitoresca localidade de São Vicente, oferece uma combinação perfeita de tranquilidade e beleza natural, com fácil acesso a todas as comodidades urbanas. Principais características: Esta propriedade oferece a oportunidade perfeita para criar a casa dos seus sonhos ou realizar um investimento lucrativo. Esta moradia necessita de obras que requalificação, com um generoso terreno é Ideal para aqueles que procuram um projeto de renovação para habitação própria ou um investimento promissor no sector imobiliário. Potencial Incrível: - Criação de Lar dos Sonhos: Imagine cada detalhe e transforme esta moradia na casa perfeita para sua família. - Vista magnífica para o vale de São Vicente potenciando a Vista Mar e Vista Montanha. Investimento Seguro:  Excelente oportunidade para renovação e revenda ou para Alojamento Local, podendo utilizar as duas construções para AL em vez da casa principal. Tendo a isenção de Licença de Habitação, pode usar esta moradia para Habitação Própria, ou Para AL. Tratamos de todo o processo bancário. Aproveite esta oportunidade e marque já a sua visita com o seu consultor JO Properties. Tornando sonhos realidade! A informação disponibilizada, embora precisa é meramente informativa, pelo que não pode ser considerada vinculativa, e poderá ser sujeita a alterações.","JO Properties","João","291095496"
